lang,year_month,n_questions,total_answers,avg_answers,pct_accepted,avg_views,total_views,n_users,ari,ari_centered,covid,post_copilot_beta,did_copilot_beta,post_copilot_ga,did_copilot_ga,post_chatgpt,did_chatgpt,post_gpt4,did_gpt4,post_llama2,did_llama2,post_code_llama,did_code_llama,post_devin,did_devin,avg_answers_lt,n_questions_lt,avg_views_lt,total_views_lt,views_per_q,views_per_q_lt
c,2018-08,1537,2473,1.608978529603123,0.5367599219258296,1223.4606376057254,1880459,1210,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.958958776762019,7.338238150065589,7.110255730188095,14.44702698572772,1223.4606376057254,7.110255730188095
c,2018-09,1704,2456,1.4413145539906103,0.5187793427230047,925.3468309859155,1576791,1339,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8925366458660479,7.4413203897176174,6.831248712021763,14.27090296124106,925.3468309859155,6.831248712021763
c,2018-10,2287,3349,1.4643637953651072,0.5002186270222999,837.9921294271973,1916488,1794,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.9019336789957897,7.7354333524996886,6.732201325525943,14.466005424156743,837.9921294271973,6.732201325525943
c,2018-11,2324,3293,1.4169535283993115,0.5206540447504303,813.959552495697,1891642,1794,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8825078745606308,7.751475318021456,6.703138483169676,14.452956321572152,813.959552495697,6.703138483169676
c,2018-12,2042,2863,1.40205680705191,0.5132223310479922,740.8119490695397,1512738,1582,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8763253732748526,7.622174594817622,6.609095773134894,14.229432472932762,740.8119490695397,6.609095773134894
c,2019-01,2080,3088,1.4846153846153847,0.53125,867.841826923077,1805111,1571,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.9101178727670741,7.640603826393634,6.767161091348485,14.406133197685602,867.841826923077,6.767161091348485
c,2019-02,1885,2864,1.5193633952254642,0.529973474801061,729.0583554376658,1374275,1459,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.9240062486670106,7.542213463193403,6.593124469903195,14.133437604954525,729.0583554376658,6.593124469903195
c,2019-03,2203,3036,1.3781207444394008,0.5229232864275988,761.3408987743985,1677234,1711,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8663105726058766,7.698029170272805,6.636393829364543,14.332657162174531,761.3408987743985,6.636393829364543
c,2019-04,2238,2939,1.3132260947274352,0.4718498659517426,708.59472743521,1585835,1746,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8386431280300308,7.713784616598755,6.56469400063407,14.276622271038358,708.59472743521,6.56469400063407
c,2019-05,1915,2576,1.3451697127937337,0.5101827676240209,734.6428198433421,1406841,1499,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8523577714729916,7.557994958530806,6.600744701807249,14.156858034126362,734.6428198433421,6.600744701807249
c,2019-06,1577,2166,1.3734939759036144,0.5237793278376665,782.4768547875714,1233966,1261,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8643631209413906,7.363913501405819,6.663741520565317,14.02574474078843,782.4768547875714,6.663741520565317
c,2019-07,1540,2167,1.4071428571428573,0.4922077922077922,783.8461038961038,1207123,1215,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8784405077430575,7.340186835320115,6.665487652570657,14.003751228854254,783.8461038961038,6.665487652570657
c,2019-08,1412,2061,1.4596317280453257,0.5141643059490085,770.6246458923513,1088122,1102,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.9000116346908866,7.253470382684528,6.648498221802374,13.899964751478777,770.6246458923513,6.648498221802374
c,2019-09,1847,2576,1.39469409853817,0.5175961017866811,766.8906334596643,1416447,1404,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8732554976690867,7.521859252201629,6.643647318657814,14.163662887377672,766.8906334596643,6.643647318657814
c,2019-10,2227,2856,1.282442748091603,0.47238437359676694,658.2703188145488,1465968,1698,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8252462501895348,7.708859601047175,6.49113364586507,14.19802701522971,658.2703188145488,6.49113364586507
c,2019-11,2293,3020,1.3170518970780636,0.47230702136938507,632.6659398168339,1450703,1759,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8402956435930388,7.738052297689316,6.451521906765744,14.187559513812776,632.6659398168339,6.451521906765744
c,2019-12,1950,2519,1.2917948717948717,0.48717948717948717,541.9164102564102,1056737,1525,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.829335297375659,7.576097340623111,6.296955367487937,13.870697362793234,541.9164102564102,6.296955367487937
c,2020-01,1841,2566,1.3938077131993483,0.47745790331341664,659.5801195002716,1214287,1438,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8728852836089092,7.518607216815252,6.493118417893289,14.009668454756401,659.5801195002716,6.493118417893289
c,2020-02,1778,2467,1.3875140607424072,0.5033745781777278,641.4915635545557,1140572,1363,0.531,-0.11192307692307701,0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8702526826715978,7.483806687665835,6.465353686028779,13.947041325672686,641.4915635545557,6.465353686028779
c,2020-03,2267,2892,1.2756947507719454,0.4874283193647993,553.7026907807675,1255244,1751,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8222853907371209,7.7266536648476425,6.318432277925154,14.042841330618753,553.7026907807675,6.318432277925154
c,2020-04,3002,3776,1.2578281145902732,0.4823451032644903,541.4560293137909,1625451,2184,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8144033399735894,8.00736706798333,6.296107030173581,14.30129648891452,541.4560293137909,6.296107030173581
c,2020-05,3050,3980,1.3049180327868852,0.4875409836065574,516.7783606557377,1576174,2154,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8350451152032533,8.02322468471667,6.249547275512804,14.270511583844547,516.7783606557377,6.249547275512804
c,2020-06,2281,3013,1.3209118807540552,0.45330995177553707,602.1718544498027,1373554,1676,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8419601605026585,7.732807530422021,6.402202155210227,14.132912827399757,602.1718544498027,6.402202155210227
c,2020-07,1830,2618,1.4306010928961748,0.49781420765027323,598.5229508196721,1095297,1369,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8881385900949517,7.5126175446745105,6.396134257003627,13.906537030326422,598.5229508196721,6.396134257003627
c,2020-08,1686,2417,1.433570581257414,0.5177935943060499,582.7876631079478,982580,1260,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8893595538803853,7.430707082545968,6.369537326144568,13.797938062075428,582.7876631079478,6.369537326144568
c,2020-09,1928,2466,1.2790456431535269,0.4704356846473029,522.4382780082988,1007261,1460,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8237567777740645,7.564757012905729,6.260419120796594,13.822746316608837,522.4382780082988,6.260419120796594
c,2020-10,2164,2699,1.2472273567467653,0.46164510166358597,504.9607208872458,1092735,1645,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8096971704374137,7.68017564043659,6.226459039569309,13.904195200929923,504.9607208872458,6.226459039569309
c,2020-11,2448,3058,1.2491830065359477,0.4738562091503268,422.8643790849673,1035172,1857,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8105670420703359,7.803435056952168,6.049413543416968,13.850079120472095,422.8643790849673,6.049413543416968
c,2020-12,2420,3129,1.2929752066115703,0.4756198347107438,421.72231404958677,1020568,1836,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8298501911751692,7.791935956938058,6.046715495508954,13.835870872861067,421.72231404958677,6.046715495508954
c,2021-01,2369,3149,1.3292528493035036,0.4761502743773744,415.34571549176866,983954,1732,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.845547550618446,7.7706452341291765,6.031515961988237,13.799335443281347,415.34571549176866,6.031515961988237
c,2021-02,2046,2706,1.3225806451612903,0.4951124144672532,458.2057673509286,937489,1509,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.842678914530909,7.624130585661289,6.129498404488613,13.750961370103147,458.2057673509286,6.129498404488613
c,2021-03,2303,2908,1.2627008250108553,0.47286148501953973,431.7998263135041,994435,1705,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8165591550885294,7.742402021815782,6.070275326223282,13.809931021258652,431.7998263135041,6.070275326223282
c,2021-04,2117,2539,1.199338686820973,0.4430798299480397,440.09447331128956,931680,1660,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7881567182764085,7.658227526161352,6.089259077699573,13.744745760400269,440.09447331128956,6.089259077699573
c,2021-05,1900,2391,1.2584210526315789,0.45789473684210524,417.4342105263158,793125,1457,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8146659198369929,7.550135342488429,6.036519674528385,13.583737378285297,417.4342105263158,6.036519674528385
c,2021-06,1702,2061,1.2109283196239717,0.4688601645123384,429.1721504112808,730451,1352,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7934124814601178,7.440146680662688,6.064185478362688,13.501418799595108,429.1721504112808,6.064185478362688
c,2021-07,1469,1943,1.3226684819605175,0.4989788972089857,442.76855003403676,650427,1154,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8427167324376925,7.293017679772782,6.095303142809513,13.385385886719599,442.76855003403676,6.095303142809513
c,2021-08,1389,1807,1.30093592512599,0.44348452123830095,440.40460763138947,611722,1119,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8333159641318215,7.237059026124737,6.089961932443707,13.324034844654571,440.40460763138947,6.089961932443707
c,2021-09,1570,2119,1.3496815286624204,0.4713375796178344,470.1904458598726,738199,1256,0.531,-0.11192307692307701,1,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.854279799254322,7.359467638255621,6.155262355943087,13.511970069578036,470.1904458598726,6.155262355943087
c,2021-10,1927,2473,1.2833419823559937,0.4405812143227815,399.50544888427606,769847,1506,0.531,-0.11192307692307701,1,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8256401514919861,7.564238475170491,5.992727371620049,13.553948371746007,399.50544888427606,5.992727371620049
c,2021-11,2047,2411,1.1778212017586713,0.42940889106008795,395.26819736199315,809114,1562,0.531,-0.11192307692307701,1,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7783249282845247,7.6246189861593985,5.982091248078957,13.603696336741622,395.26819736199315,5.982091248078957
c,2021-12,1932,2232,1.15527950310559,0.42960662525879917,333.84057971014494,644980,1488,0.531,-0.11192307692307701,1,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7679204149623962,7.566828479208331,5.813654537095293,13.376976137979693,333.84057971014494,5.813654537095293
c,2022-01,1799,2260,1.2562534741523068,0.44969427459699834,378.8187882156754,681495,1414,0.531,-0.11192307692307701,0,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8137056828883646,7.495541943884256,5.939694265863642,13.432045660695776,378.8187882156754,5.939694265863642
c,2022-02,1536,1895,1.2337239583333333,0.4505208333333333,420.0052083333333,645128,1226,0.531,-0.11192307692307701,0,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8036701291508322,7.337587743538596,6.042645204943941,13.377205575780575,420.0052083333333,6.042645204943941
c,2022-03,1811,2065,1.1402540033130868,0.4080618442849255,387.7818884594147,702273,1419,0.531,-0.11192307692307701,0,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7609245151272435,7.502186486602924,5.963018488320736,13.462078920245805,387.7818884594147,5.963018488320736
c,2022-04,1628,1799,1.105036855036855,0.4238329238329238,342.8034398034398,558084,1311,0.531,-0.11192307692307701,0,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7443329753121232,7.395721608602045,5.840070098144304,13.232266559511555,342.8034398034398,5.840070098144304
c,2022-05,1612,1809,1.1222084367245657,0.3976426799007444,288.16873449131515,464528,1314,0.531,-0.11192307692307701,0,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.752457261911031,7.385851078125209,5.667010374105948,13.048779268010547,288.16873449131515,5.667010374105948
c,2022-06,1438,1687,1.1731571627260085,0.42489568845618914,305.05841446453405,438674,1156,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7761810238895099,7.271703706887368,5.7237759806768,12.991514098979335,305.05841446453405,5.7237759806768
c,2022-07,1266,1553,1.226698262243286,0.46129541864139023,284.1872037914692,359781,995,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8005198884099911,7.144407180321139,5.653145820042223,12.793253571453919,284.1872037914692,5.653145820042223
c,2022-08,1315,1687,1.2828897338403042,0.43498098859315587,291.5916349809886,383443,1043,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8254420675815424,7.182352111885263,5.678777899595643,12.856948865658927,291.5916349809886,5.678777899595643
c,2022-09,1446,1884,1.3029045643153527,0.4384508990318119,256.9820193637621,371596,1139,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8341711802557795,7.277247726631484,5.552889890104471,12.825565212692245,256.9820193637621,5.552889890104471
c,2022-10,1772,2071,1.1687358916478556,0.40293453724604966,200.43961625282168,355179,1437,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7741444593998177,7.480428306074208,5.305489665274473,12.780379982208586,200.43961625282168,5.305489665274473
c,2022-11,1902,1996,1.049421661409043,0.4001051524710831,177.8901156677182,338347,1547,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7175576369621705,7.551186867296149,5.186771738388628,12.731830230604036,177.8901156677182,5.186771738388628
c,2022-12,1655,1894,1.1444108761329306,0.3957703927492447,194.0453172205438,321145,1344,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7628648648353332,7.412160334945205,5.273231927566767,12.679651127369386,194.0453172205438,5.273231927566767
c,2023-01,1341,1612,1.2020879940343028,0.4064131245339299,185.63907531692766,248942,1099,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.7894059984622441,7.201916317531627,5.229176673333819,12.424979233579004,185.63907531692766,5.229176673333819
c,2023-02,1150,1422,1.2365217391304348,0.40869565217391307,194.52695652173912,223706,948,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0,-0.0,0.8049218640002143,7.048386408721883,5.2756982549418385,12.318092438897446,194.52695652173912,5.2756982549418385
c,2023-03,1094,1391,1.2714808043875685,0.43327239488117003,186.35009140767824,203867,906,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0.8204319555488025,6.9985096422506015,5.232979013137513,12.225228004569916,186.35009140767824,5.232979013137513
c,2023-04,1082,1130,1.044362292051756,0.400184842883549,212.34658040665434,229759,920,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0.7150859032357986,6.9874902470009905,5.362917981413944,12.344790564841997,212.34658040665434,5.362917981413944
c,2023-05,962,1010,1.04989604989605,0.35550935550935553,163.96673596673597,157736,815,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0.7177890844968743,6.870053411798126,5.105743853374928,11.968684368132859,163.96673596673597,5.105743853374928
c,2023-06,815,817,1.0024539877300613,0.3717791411042945,166.22699386503066,135475,701,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0,-0.0,0.6943734222831897,6.704414354964107,5.119352134180696,11.816549781842761,166.22699386503066,5.119352134180696
c,2023-07,852,963,1.130281690140845,0.3767605633802817,139.2406103286385,118633,716,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0,-0.0,0.7562542198696354,6.748759547491679,4.943359592633162,11.68379840237044,139.2406103286385,4.943359592633162
c,2023-08,803,941,1.1718555417185554,0.36488169364881695,132.93399750933997,106746,663,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0.7755818905221633,6.6895992691789665,4.897347122704958,11.578216827651477,132.93399750933997,4.897347122704958
c,2023-09,809,931,1.1508034610630409,0.37330037082818296,167.22373300370828,135284,686,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0.765841475150083,6.697034247666484,5.125294837488333,11.815138943267918,167.22373300370828,5.125294837488333
c,2023-10,901,950,1.0543840177580466,0.341842397336293,122.12874583795782,110038,777,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0.7199760549651596,6.804614520062624,4.813230522078885,11.608590127392711,122.12874583795782,4.813230522078885
c,2023-11,888,938,1.0563063063063063,0.3322072072072072,102.60585585585585,91114,764,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0.7209113181627437,6.790097235513905,4.640593851933151,11.419877723920155,102.60585585585585,4.640593851933151
c,2023-12,825,883,1.0703030303030303,0.39151515151515154,100.16,82632,719,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0.7276949880138341,6.716594773520978,4.616703421801764,11.322164395462405,100.16,4.616703421801764
c,2024-01,772,859,1.1126943005181347,0.37305699481865284,96.28756476683938,74334,668,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0.7479640525962377,6.650279048587422,4.577671178011502,11.21633718304745,96.28756476683938,4.577671178011502
c,2024-02,726,817,1.1253443526170799,0.3484848484848485,84.1625344352617,61102,641,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0,-0.0,0.7539338375383647,6.588926477533519,4.444561600447413,11.020316243790663,84.1625344352617,4.444561600447413
c,2024-03,758,677,0.8931398416886543,0.32058047493403696,59.56464379947229,45150,673,0.531,-0.11192307692307701,0,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,1,-0.11192307692307701,0.6382367425513498,6.63200177739563,4.103711287158188,10.7177677069941,59.56464379947229,4.103711287158188
cpp,2018-01,4551,6121,1.3449791254669303,0.5293342122610415,1349.4768182816963,6141469,3530,0.787,0.144076923076923,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.852276500138763,8.423321975806166,7.20821300779967,15.630574685149226,1349.4768182816963,7.20821300779967
